77T	78T	111T	19T	38T	81T	11T	93T	56T	96T	25T	27T	68T	79T	20T	108T	114T	66T	86T	101T	102T	103T	14T	39T	113T	115T	73T	99T	6T	10T	5T	9T	71T	85T	65T	88T	24T	97T	12T	32T	29T	110T	13T	54T	7T	1T	107T	122T	48T	49T	41T	52T	34T	47T	28T	83T	90T	2T	51T	58T	82T	106T	45T	30T	16T	92T	124T	40T	117T	75T	31T	17T	36T	112T	119T	87T	105T	120T	18T	60T	63T	37T	42T	21T	89T	61T	109T	69T	62T	76T	64T	53T	91T	3T	26T	46T	4T	8T	67T	50T	70T	74T	15T	80T	123T	23T	121T	94T	116T	44T	43T	72T	35T	98T	57T	22T	84T	100T	118T	59T	104T	95T	33T	55T
MSC	0.105328046237035	0.104035112343284	0.107243182994441	0.0990060078161957	0.00928010268559717	0.115443222463819	0.0305693850590796	0.070877284679184	0.0203642979112846	0.0218768820036367	0.0396915834414637	0.000901414964872374	0.076439401566077	0.037706335555672	0.0332100625128825	0.155281073809193	0.0635009984263385	0.050739548532805	0.0340078454812284	0.120317489365775	0.120925645022814	0.124581264642012	0.0998121679868795	0.0465464927249659	0.0767225301536096	0.103422956992025	0.0681207461753649	0.0539162988880882	0.0995624198910973	0.0933527476476174	0.077506598468762	0.105575347666021	0.0817959685991875	0.117475829019153	0.0604779091114487	0.0731356034512689	0.0316176737073158	0.0906132964239758	0.0686211196299078	0.0408820301720201	0.0673555867966032	0.0370426459310189	0.058499641089029	0.104449375582816	0.0869207198247832	0.076435118710757	0.11371863999745	0.0996028848621821	0.0444420390366468	0.0733957255989211	0.0817688483333518	0.0937714747738788	0.08134688780393	0.0348285686826091	0.117939577686766	0.11094421228285	0.135281457066693	0.0521737051464295	0.129620041010527	0.050970120581309	0.105559442912153	0.0940551908369086	0.0495929335426444	0.0614682976167251	0.063394329800619	0.0504953524567339	0.144016692435959	0.0127501819282628	0.0596884931738778	0.0450188729429271	0.0622981789984896	0.0640229401066171	0.0571073916331086	0.0952102298230206	0.0489642376944586	0.0897817633347738	0.104733232288289	0.102511764744818	0.136948549474472	0.117751324019528	0.044670144252894	0.0241054368136835	0.0714227749456475	0.0370067933895166	0.0233557667219297	0.0348294566747872	0.0668044583630209	0.0673393160621777	0.131896719866336	0.101513354940511	0.0696426265956604	0.0921373591119107	0.0698937427475226	0.0574162524698676	0.073658348003384	0.100974395419164	0.112396164619524	0.0735155546991287	0.106441400693607	0.157378102445815	0.0425169377374805	0.0979787596451185	0.0439311843537453	0.127778532587131	0.102523909217641	0.0566299905430981	0.0770521720295815	0.0570214362003033	0.0643218784105786	0.109004678816456	0.0573048857347276	0.0937863403913935	0.0988945431334334	0.0839675269316238	0.0893456362557929	0.0479755507554445	0.0837306324499702	0.11557843651499	0.0155012907179629	0.0448599814299869	0.0808441520697583	0.0643340513865149	0.0669144919474609	0.0450442815549921
Eosinophils	0.0653272134451917	0.0534322302417508	0.21842106394136	0.265570853038889	0.00683125309827858	0.117948495378545	-0.0367741571716313	0.0793078901571904	-0.170699076549497	0.0718004030716204	0.133091427240009	0.000141775645959904	-0.174891299285087	0.0928725535189364	-0.0879879275202705	0.00518075669878054	0.120085719025671	0.24098343594329	0.200267475757255	0.101093875815001	-0.0964417800077135	-0.0294127078756505	0.100666599546999	0.00124263763012594	0.0912434665070521	0.148213823677384	0.0921264801068037	0.036849789267711	0.211601897038367	0.0693647223777617	0.173350437665049	0.128420589281102	-0.00597257095908322	0.00871144322331699	0.0590904059579498	-0.027937969110491	0.150063932613397	0.0411980932188892	0.148583541999055	0.240694775052563	0.208832608576646	0.222179217712122	0.243214694581958	0.0674417833137086	0.137905933668181	0.265475990532213	0.126874496582265	0.281788660793328	0.232759359025468	0.0498056930957711	0.231929949959692	0.183289389165326	-0.0623717609591984	-0.062217223233732	-0.132978055679383	-0.0515730507479973	-0.0289841090964953	-0.0154228951160826	-0.0038729471734392	0.0516094264235061	-0.159709390777581	-0.122554582521032	-0.167307683746513	-0.121738332925634	-0.0388375527332789	-0.00665383551587734	-0.0648386371447871	0.0640396996117988	0.0348921771355055	0.0170033694618558	-0.0388232107155466	0.064043431189948	0.107404794275442	0.0404497816818884	0.0154854553062304	0.0928160457478778	-0.0040230122257313	0.11463622879653	0.037217957035228	0.0118765819177356	-0.0835893289789443	-0.13941589822847	-0.0774029394736195	0.106588990178256	-0.0606034299314714	0.0815073890421654	-0.0735768057307406	-0.0449100918603645	-0.22305645844249	-0.0842368429538908	-0.142172524029594	-0.13121837055993	-0.0302682669774648	-0.135520660167895	-0.0850457710665803	-0.1336828869931	0.0155866694621627	0.00697500804126435	-0.162713903432531	-0.110322343106329	0.107249884176158	-0.00221887005400406	0.0306210070310246	0.102934033776365	0.0367264825296017	-0.0118033457731627	0.0953104072582137	0.102506462558655	-0.0608359013453037	0.0341239114434621	0.194507262262423	0.0392056820298823	0.0483476034532006	-0.196803101227221	-0.196040486649187	-0.193062582072161	-0.12897839892898	-0.23761798406937	-0.037504330399873	-0.0462473452054202	-0.0188867414373724	-0.134718271626098	0.110512663219122	0.124002146462814
Macrophages M2	0.0924303616167935	0.137142427448443	0.214591707676453	0.219800818682716	0.152354519365522	0.139311468824785	0.140942100010931	0.0972425634524153	0.143979394667818	0.10553030233192	0.135295090453253	0.0607695269003168	0.150182140717448	0.173758154811957	0.0447720768593915	0.111745306520753	0.0887431098214587	0.15820891531347	0.148451840884073	0.0688782652861854	0.105549615026722	0.103897181704228	0.113197814403193	0.083940248501379	0.0980696119432967	0.11789059313073	0.134587979492709	0.147423716852514	0.107373413984531	0.0365553590876436	0.0577120505588492	0.0317203028946252	0.0696961517647533	0.109058180901618	0.0622249582991199	0.0885660600394517	0.186526686710394	0.160521973556765	0.113130036677672	0.117231301512496	0.227638361051776	0.204000113798848	0.179743727069696	0.0614883452993246	0.106874288554846	0.117900973963086	0.147626323047714	0.143937637818565	0.167226788727353	0.0922105137866622	0.107429476905872	0.142719003913071	0.111996452943008	0.0511834171050615	0.110026960154094	0.154238347786525	0.115843565748417	0.0884894501861553	0.188516367126072	0.156008480050626	0.0570345839412314	0.0794872988252015	-0.00696022404200327	0.148478115099648	0.159608975658291	0.069961606624023	0.140244256911047	0.0621541795023399	0.0672100094003611	0.0804613460856143	0.108321578266072	0.118316081348676	0.113424710097481	0.119263648962765	0.122147779866454	0.205834046342588	0.106492414064699	0.137352229092624	0.13614066916343	0.130127418917144	0.0304101031637607	0.000577605809016216	0.0422216433323054	0.0511188487390222	0.00151146249085748	0.040767004212831	0.0418918111844985	0.0713356810524393	-0.000808171523481546	-0.00684513721052927	0.0360015417883182	0.0525788948538876	0.0555865783558238	0.0218703974635454	-0.0231204115896661	-0.0428499539979284	0.0116305893702395	0.0231677038717853	0.0229213455199122	0.0646097523802708	0.080794243923037	0.0617900622728082	0.0299765533825968	0.00330966997869079	0.120035675283133	0.0661384735806717	0.169317451438632	0.129759799422507	0.101985361398837	0.0771951510683146	0.105217232295305	0.122514845420416	0.169816181164955	0.126021596089404	0.0628410298784922	0.0181912917876877	0.0957156273672541	0.0945571376501439	0.0807788530311245	0.0661763319263595	0.0794341592716259	0.0305690550300465	0.055902108992427	0.0709319352485327
Mesangial cells	0.268750460412767	0.297811468933157	0.180695711181092	0.247937212070633	0.192862091677114	0.127201277335411	0.311213190440297	0.293539847757699	0.338307323326061	0.247535939220913	-0.0593633059464084	-0.0618700538510179	-0.0925807717938353	-0.204192990208406	-0.213568248766041	-0.13013296757743	-0.133393518104079	-0.0388887560845586	0.000514044340900472	-0.147192344809008	-0.0119953159426577	-0.000394383361530225	0.00265872907041277	-0.0144035897201376	0.0739425223451947	0.0116286897511115	0.0383187161396181	-0.0597697839896436	-0.115812344836306	-0.10710892506001	-0.088491808068342	0.0109073955384396	0.00237619721884591	-0.105763044776465	-0.136937701726529	-0.112562970160691	0.0751767627564207	0.120241478553213	0.0764837055594179	0.0583910853597009	0.058187573436723	0.0413141197201073	0.162409797797787	0.0964122940400472	0.103474380762261	0.0649576843239416	0.113398185652495	0.0112778459555322	0.0107135559383973	0.0693296255638621	0.0580184730370175	0.0750318932135181	0.160840136927189	0.225685568882241	0.0203544049435503	0.170379800505564	0.123362455142262	0.127154461523972	0.116206991284164	0.120463354329354	0.0573074119990189	0.092284803989118	-0.0365694584222191	0.0517226018732383	0.0283328039879049	-0.00728817794022268	-0.018606760351822	0.0710895067233605	0.0578102293059337	-0.114262939406227	0.108195334630848	0.165716560690048	0.110544467899403	0.0820960317424181	-0.00879880286738588	0.0264122606912648	0.0959733640021984	0.0537593110921299	-0.144718770794177	0.0588428859076489	0.00551588808620332	0.0384855979399204	0.0216391881134769	-0.0726978734224948	-0.0114504413915766	-0.116338940179268	-0.0828805692930937	-0.218918663045381	-0.00375096409931537	0.0348060980426364	-0.060102477812456	0.00620124987594799	0.072127236739771	-0.196103245078363	-0.0182092060685704	-0.066401996606731	-0.217665410227551	0.0301030150857804	-0.238146000308826	-0.143832527429303	-0.110348934757949	-0.0877581256312059	0.136227194709651	0.18398229504271	0.313448871450734	0.26071303391604	0.269915800193822	0.264824782170747	0.0573344109706383	0.0810732524364892	0.0338286895908166	0.0706323850857831	0.15484035410267	0.102735491741927	0.239914346992961	0.120288281206401	0.0547666057756569	0.152736232639573	0.111112956494865	0.178564846466117	0.189386955475983	0.22475129980215	0.0787246234944269	0.152071883450957
Erythrocytes	0.00867464315762062	-0.202077081670083	-0.0822891735917037	-0.0855161922444635	0.0726694800148282	-0.00895110087418913	-0.0735837760269152	-0.00269716340226323	-0.107399245957299	-0.0974803532192036	0.0311304478326442	0.0454171019880646	0.13569229599557	0.00244662130465172	0.0712685542572575	0.0125195885299961	0.158955989285861	0.102179989468302	0.00371430653836664	0.270251076151039	0.175155512541155	0.149422435551074	0.167417086451715	0.344757155005536	0.0683063057006152	0.0436841943087821	0.0828786378151313	0.0844428569891008	0.176874227271193	0.113670772882006	0.197293914113541	0.22793851772944	0.175082184871692	0.082271896736983	0.188076580058468	0.180784629995992	-0.0859035720898365	-0.0509220744671736	-0.0470510255404862	-0.143036561149965	-0.0385391093344546	-0.0468576467324788	-0.0281568110696465	0.126001544549776	0.180176764829008	0.0284001404239236	0.0304698585660914	0.0962033254684886	-0.0139055397437595	0.0577104757014001	0.108466179436304	0.0857343770109403	-0.0910354848207268	-0.243697028465396	-0.140540097423631	-0.0180219695152917	-0.184602976527064	-0.0485875613213603	-0.110501566393494	-0.0624662113136548	0.0280655390096132	0.123083077534232	0.185326405277742	-0.0224401504988575	-0.060607493559936	-0.0355229248570428	-0.0142268190602738	0.0122407754096945	0.158361806352887	0.232748979022673	0.0908963815929981	0.232486043585841	0.113129857827903	0.0689745127547726	0.0331335253368285	0.0442277678120644	0.145650769952708	-0.00210248076763037	-0.0576873477548176	0.147162851647722	0.12087190537124	0.335536622437514	0.166416347334047	0.175825718738242	0.162782966213551	0.199402328553464	0.228812782113963	0.208584901368163	0.204247203048727	0.136379845980898	0.194691417532524	0.135516596005618	0.0950042660422095	0.208194750860681	0.211834000777001	0.200697258788832	0.214682899466957	0.141811348768078	0.341450186378761	0.30324841303577	0.204146110821402	0.144345798964145	-0.184901868908825	0.118113232313719	-0.197065778014505	-0.047475583772109	-0.18555943473625	-0.0673659931629798	-0.031535961948216	0.0237341542814822	0.0138057762491097	-0.0394175875198446	-0.121332069013061	-0.089029997000768	-0.0934795035087736	-0.0537316190196178	0.173668297298883	-0.0152973202267701	0.0989727631423615	0.110766510996739	0.161224573374669	0.212035218750934	0.226406316222436	-0.0510154265382318
CD8+ T-cells	-0.0161905707123895	0.01589110018895	0.0857457350215403	0.0325034149532752	0.108946937004153	0.0849701789015825	0.0168933064975368	0.064025611167491	0.0220405884342676	0.0865882346163408	0.138709893545056	0.164352470948527	0.121413046478885	0.194186281407202	0.240575729681238	0.211222588921819	0.192261712990087	0.09052400918029	0.131721700653146	0.151014506512378	0.167413881908844	0.117967850073649	0.131751711348911	0.124479666573977	0.118104217333266	0.166951708825405	0.0982205058609725	0.175487914684562	0.192299148474061	0.172630306936572	0.101599640258366	0.155595100299068	0.0991493587256591	0.0944369828885411	0.0880603341924343	0.126849524958768	0.099445877384511	0.0857784715625049	0.106105109958776	0.141130573400088	0.116919365299266	0.136284262880622	0.11178164747953	0.145053929413281	0.169029535496827	0.130660181526213	0.136571464309973	0.0923329727010547	0.0802256670326755	0.0827189055319179	0.114207753983719	0.137183255410597	0.0807296749623542	0.0357265101114222	0.130601391004723	0.138891758405163	0.129792679070383	0.0444527350114205	0.0815084851070059	0.0882378852379039	0.117642225838228	0.0910037241955407	0.128584585293208	0.100417251862479	0.112845550691789	0.136210851478095	0.0532144690270835	0.11736676042218	0.113478015236282	0.107077737330019	0.0694278067506704	0.0497779061655039	0.157256609336273	0.211990148435803	0.125415935490418	0.115269252630964	0.145841219646723	0.156940688511091	0.0979921738096557	0.128615306385174	0.201126546339159	0.164788584471692	0.0804975660823397	0.123665473189323	0.155644894656882	0.200988470317986	0.13411928498743	0.103665933985341	0.110648362558201	0.0629642364843054	0.129255913456291	0.14786656285886	0.125218521977885	0.1031653256122	0.118717062149534	0.143360148532511	0.115592057206821	0.114946349656701	0.12010207251159	0.127525971311657	0.0987406085874361	0.0895055701254448	-0.0057674163112525	0.0876675313279298	-0.010309748770285	-0.00221334473004138	0.0469465957445817	0.0690789175723564	0.141893860492169	0.0548245834001451	0.0887957171771854	0.107784847585015	0.14155086029303	0.150105267821815	0.0243819721999108	0.0747910187247337	0.108443666737089	0.124775183326799	0.0812924943205594	0.113033464188988	0.089542674508667	0.106461794079706	0.0834987977035369	0.116171676552651
Memory B-cells	0.224919564315534	0.0931770100991835	0.0244830355350545	0.089178886074124	-0.01063779697962	0.0681787861315135	0.0106021598741625	-0.00384984233932272	0.106778033511284	-0.00289949723662037	-0.0536364413055282	0.0450305370242441	-0.0780999303413246	-0.158715619512214	0.0128831525101902	-0.101200260102044	-0.0738963471774295	-0.076739452651805	0.0833223386511495	0.0520359215816258	0.026249100680036	-0.0340627138435963	-0.0430886035662642	0.0306450624651077	-0.0392685849269155	-0.0998703040634146	-0.0992904816653231	-0.142443568468253	0.0639078770343619	0.047540323237755	0.0644788635943356	-0.127827353101763	0.0551601323646993	0.0387638752887433	-0.00729062987457204	-0.073494761420025	0.0102178445984573	0.0375838765412048	0.150550151222119	0.153860502395454	-0.129263443006593	-0.0768288093499738	0.0480885805364437	-0.0198164845195358	0.0660703156262376	0.0983661426811137	-0.110522096691781	-0.0302908561872091	-0.0620060725764058	-0.100608959004099	-0.0240627098420167	0.00272767020666368	0.0359247485400151	-0.191576191191172	-0.0924071808157365	-0.112943939381328	-0.0694046565336087	-0.00244586304785329	-0.0825600117536529	-0.0343057237084317	-0.15555388232461	-0.15190077164654	-0.145482450003439	0.0655917146365692	-0.120692582482909	-0.00443614586729992	-0.165733902237445	-0.162861359429538	-0.0670624786450434	-0.0641204946712305	-0.0274011490991343	-0.109557359688816	0.00387263209795874	-0.160498177421622	-0.170044351016361	-0.0543521647072222	-0.146811066164371	-0.22210335284873	-0.0199225278510745	-0.0322320903855563	-0.0696685787543929	-0.0981305319019718	-0.1231882814581	-0.109716354398048	-0.0492434967557233	-0.0656024354981903	-0.0650057857860167	-0.0711221445953775	-0.106618199500717	-0.188368239520208	-0.0433241877663588	-0.133532968008001	-0.067666961055007	-0.061899652479175	-0.0937225945569696	-0.0990977752168682	-0.0475491034949283	-0.108858071646847	-0.0692816316579526	-0.0607310767971192	0.00675689338615086	-0.0504236735047932	0.162876144137843	0.21266410586548	0.0636351533260196	0.0815729192036274	0.045185214225934	0.130233037664887	-0.0737151914177751	-0.177726770881234	-0.025891832309784	-0.10083949412755	-0.191991805961659	-0.166758339745895	-0.0500635157685468	0.0270988401360418	-0.029092631876563	-0.0836224385574823	-0.122105627493284	0.0798951004100383	-0.0216314142047412	-0.0358616572541245	-0.0331102731443063	0.0756863235707016
Astrocytes	0.259712859835297	0.339063428314365	0.317523915065814	0.326036497057844	0.31555610707063	0.126547344782696	0.410816527620221	0.354399302751344	0.397928740130156	0.294615615419161	-0.184071005526647	-0.0813074944364481	-0.00515200976364849	-0.286458476899575	-0.289857907758328	-0.109753227696053	-0.161316041047783	0.0730024926530569	-0.042400620808539	-0.20817866508819	0.0513618773978404	0.108815294760798	-0.0474572607271876	0.00374528111905047	0.14862576309722	0.13017954761322	0.0167113081659794	-0.0960404665582825	-0.0731439243676407	-0.193778169491347	-0.0691604849414079	0.0532995049399458	-0.135787748826663	-0.312333353278171	-0.158888794519054	-0.131828129261054	0.17192898214976	0.258834220017979	0.0110452538082619	-0.00762950887832674	0.0129966975291586	0.0718387696679091	0.29754053226609	0.186651035060528	0.185052252530031	0.0562367320917826	0.106256185138204	0.00546527873739375	0.0679808734046109	0.102678064109308	0.165494403836459	0.112166379042513	0.148533288681191	0.299845919595514	0.0514973295547067	0.13421711177573	0.19769817823468	0.242823109551926	0.259322652487289	0.258427575552128	0.0671125746645254	0.191835431375778	0.0114617166367319	0.155961997381894	0.0411402174216383	-0.168418641432155	0.0130256721666623	0.15756063145996	0.125962924837663	-0.193446475855591	0.221956390904856	0.290146009633541	0.201439207300106	0.230930360815672	0.122914055312346	0.0918861807837132	0.223796866510402	0.157820178723801	-0.103216465450689	0.223239856613209	0.0757986115481288	0.179762804588344	0.107509411657081	-0.026436299181118	0.037995866215244	-0.0650509456431492	-0.105528953107107	-0.22214632307552	0.116554367991951	0.163765563341247	0.0515089628776203	0.123183277211688	0.135603349117896	-0.181511140646747	0.0883511622284987	0.00365191067928976	-0.239540257696543	0.0758905002572101	-0.130299472122826	-0.106074653847065	-0.296274747422939	-0.174167001122903	0.0764762910982701	0.128439731803378	0.294667664903356	0.250696623868302	0.404115075691101	0.325875443998467	0.200432260059372	0.138857294939281	0.0646034036462237	0.0652519956407649	0.28091254792872	0.23030633752788	0.22606050236304	0.225601123519969	0.0819763538427122	0.244623108268575	0.122524093101054	0.325593270058484	0.333270408289698	0.293828284550673	0.125443975611873	0.126535560996849
DC	0.102533409882874	0.123744314824731	0.073969451714515	0.15048420668217	0.0722841077331561	0.101282250202216	0.0835967399603038	0.088696361451168	0.0591348462563852	0.0558536405947707	0.0977699983115867	0.031468325005403	0.124933328408513	0.0827035556692771	0.08711120394924	0.0842414007252715	0.114008868196838	0.10508231533514	0.119722367794352	0.182612633833214	0.0607356678414506	0.119317018664725	-0.0109469281675507	0.0829608548557276	0.07823908274005	0.104466290195742	0.0566403275090236	0.0442244079192468	0.102587315486255	0.08108203648181	0.169582945991803	0.0740299287776346	0.148107516351738	0.118228178805951	0.118809986789257	0.0519845599136837	0.0742583910726197	0.0512037963239597	0.0708369020014048	0.156320923931058	0.114185689873081	0.135695205975563	0.148412920226605	0.0863777274078766	0.0939867611276511	0.145755233635395	0.106676130980464	0.157429739753555	0.0386259135504256	0.12349882858806	0.117161206157779	0.0655320708332	-0.066618966862795	0.0939741065024202	0.0807066757313337	0.0301841582605258	0.0083050733253658	0.0609542565779636	0.0277337222500864	0.00829959139913836	0.0911481919566591	0.033117549600785	0.106167813995776	0.0298344040442748	-0.0259035550873192	0.0499950646510035	0.0838130343547581	0.0971183042178729	0.00100887492531424	0.114725660297322	0.0536650104875235	0.0525147276055087	0.0257393601631807	0.0540502379451653	0.0829915414305935	0.0340648231658449	0.0836531896345119	0.00840030241038478	0.0677361116910357	0.0938544196566243	0.0062139988665353	-0.029945886110572	0.0190903828466914	-0.00346113183052695	0.00399829231491732	0.130038931245894	0.0475851111317421	0.0679072285437866	-0.0407346299792102	-0.0377678528900354	-0.00425311794413464	0.0257693435666115	0.0285474816625105	0.01632777538253	0.038028183038706	-0.00191466210662865	0.050963042903082	-0.0667008304908655	0.0455652536859447	0.0372002870194381	0.0508888237773023	0.0363476418102405	0.0587849896117639	-0.0491274419931268	0.10833026644325	0.0709090396756638	0.103772138724966	0.0571947865699331	0.090335561932645	0.0804052710915401	0.127932349956524	0.0590616501405206	0.0301928673227314	0.00892728696638205	0.0874741752731244	0.0946439777664528	-0.0108331014796392	0.0867913679749966	0.119504535144163	0.02884724816281	0.150393601761946	0.0263606979430587	0.0689997814085848	0.0380286673454317
CD4+ T-cells	0.00291288389471049	-0.00939085428041725	0.0374129147693663	0.0480512109143302	0.0703707219304175	-0.0129173331494094	0.00913220570054478	0.0413192782894333	-0.0122473505208021	0.0760577635705762	0.171111355571022	0.14005478161067	0.0884965493966642	0.184213272403264	0.224880925244517	0.152659385574082	0.136812585970742	0.0966825542027669	0.0941556161865901	0.0972237606599388	0.0645154714302359	0.0720584989508731	0.16842295174073	0.144923936833165	0.123809463940462	0.147161084093883	0.145745828705789	0.137668160299006	0.143586417952095	0.149176025274201	0.098624950012414	0.123954189131654	0.0723462062201291	0.0641130904048826	0.0741588522364558	0.108046183878632	0.0891321784280351	0.0533692297126544	0.0440387301100833	0.082736591317079	0.161349368052064	0.102081525857755	0.078773882373472	0.143443330719804	0.213260391028356	0.149392687971562	0.137834282581916	0.0541078309669737	0.128671285268322	0.0949106323263357	0.0771018961458431	0.134680905735168	0.100317023063302	0.0602087494139845	0.14974671777737	0.0617377176224963	0.0439574620344185	0.0662848059107612	0.0271221129320842	-0.00336756946122152	0.0674004262224575	0.0799351246859105	0.0879663452660394	0.0647274024961916	0.117618210094154	0.0721524676770074	0.0767132867327279	0.0689830663862568	0.0782538899048354	0.0951967858850056	0.0848092852815415	0.0685947828462929	0.0852148305648598	0.100250286104134	0.117319553249976	0.0848889621957707	0.131357244226239	0.0608477238199386	0.0609443188807443	0.0683861017772274	0.152784406962124	0.141375126169231	0.169895424080342	0.166984005254299	0.166041507693685	0.207037718310187	0.158521975539645	0.158494676572727	0.0971638945740722	0.110584360800796	0.0861936009637781	0.0927706902948641	0.0887740745099254	0.188967604396739	0.150251324237775	0.170240716956105	0.120402617389995	0.177155231287554	0.100701397006549	0.172298595437933	0.13705596581911	0.163316399201834	-0.0121841944131427	-0.0077650046536434	-0.0129127902377272	0.00135814079930848	-0.0188659495356399	0.0307476889109718	0.124455195947428	0.0698972818262811	0.106999853722181	0.14036375329511	0.0977199395476713	0.10972217725641	0.0419349650886774	0.0497139444626454	0.0557375357425814	0.0718847186634649	0.0822047066206398	0.102619695536146	0.079812593640012	0.137431061539163	0.135735583225387	0.0854480593224426
Th2 cells	-0.0784010522753541	0.00196581956312197	-0.0329783812558964	0.133006935137075	-0.0757153130239747	0.0317438299774571	-0.0366361620473812	-0.00694590458051882	-0.0118489919395688	0.0788647173251329	0.0490587982634135	0.198641700205378	0.268440768232753	0.0634179713137221	0.211063507995943	0.138099223635529	0.156384758734896	0.105222254168162	0.0861993771650224	0.0946009140516498	0.0575697556216136	0.0903171399561396	0.0554375091808853	0.238787318551309	0.133285119733813	0.126352003631262	0.0616959333798957	0.124630456290897	0.119087419098474	0.0681743903424407	0.184064994577995	0.277213896970338	0.0159706629152423	0.000799889456819282	0.17144589034204	0.117836926750189	-0.0602607969651843	-0.120403882859411	-0.16448444473671	-0.123269086149065	0.00536773121479266	0.179361502765283	0.096951179674123	0.246681941067463	0.278574349481149	0.0643187230623851	0.156141638937474	0.158552159587734	0.0797132223689873	0.176437610130145	0.239620484979454	-0.0323756901767899	-0.167914729427953	0.0151466576717156	0.221843434954115	0.145049280893456	-0.0173461040234092	0.111637196179486	0.0920244758028494	-0.0729151650365211	0.233348657978976	0.178481478306268	0.146197571696598	-0.0487434671037125	0.0482354483931125	0.121362022342221	0.0618275198771722	0.110568008990637	0.0342712870461337	-0.0339717449581238	-0.0557885308720051	0.13848593544617	-0.00949298261712626	0.246516051776229	0.0669020390625808	0.00788893175650909	0.167974790143647	0.0684681275980338	0.228400377923655	-0.0307110855312409	0.13480914159338	0.0847158833152051	0.127000426125978	0.0308066341175211	0.109282601658086	0.169882115289929	0.193694138598622	0.224731974768364	0.176993067686672	0.1263685697877	0.0327956648173876	0.0984628056169825	0.19111903241262	0.196134208799782	0.227389872699227	0.264044321097931	0.271110096846731	0.04660475704712	0.251997238268754	0.153646746265335	0.0611613633721743	0.180291051893035	-0.0175017404831121	0.0569905847187831	0.0272203882351448	0.0530653194435846	-0.00317254097433472	-0.0443630310160589	0.0480525189203121	0.0269251704811821	0.117115304855787	-0.0595443076522662	-0.129654332519741	-0.0462813348384235	-0.0259677015128595	0.0680957164137564	0.016194447066402	0.0647862149084325	0.0112967509250753	0.139393925893623	0.0854089875437686	0.0425152996829156	-0.0910334993208067	0.0512390016457971
MEP	0.0274397272726502	-0.0939807938117442	-0.0536182510687383	-0.117321015571935	0.00980734324057039	0.0154723050381951	-0.0361512410691118	-0.0341419783646879	-0.0878939763945425	-0.0173242035877493	0.00525733842442925	0.0242418506629838	-0.00997416358436563	0.0176420721243918	0.13428646318541	0.122783485037658	0.14548625067711	0.0603043959027037	0.0595455268416892	0.248637911643256	0.140089162816304	0.115190333774506	0.169568551204455	0.243578535286826	0.106588831837562	0.169006254573242	0.0876663247391826	0.131669327222004	0.0753799822947234	0.0625337760639234	0.0983246809370925	0.103814788333984	0.137821162597549	0.0510147365715763	0.157911977394766	0.121043610388637	-0.0354648728314759	0.0713306094657934	0.133318162241352	0.0230609216320989	0.0209978190761671	-0.0802405260619881	-0.0179909854866602	0.094527069322122	0.0927947217109871	0.0169828110455088	0.0699214293560589	0.0785463984010878	-0.029349388867282	0.0338017626812617	0.02380758552167	0.0062668437434303	0.0374799496028036	-0.101032415816659	-0.0152254199255099	-0.0292250619838482	0.00109753334993682	-0.0948879086443473	-0.0074017452813887	-0.0133318505683582	0.0831126754178103	0.107405037261237	0.151780693652445	0.0440304867546881	0.0411876578422744	0.13837365967165	0.0609451849433891	-0.00420010796066956	0.0854547092570171	0.1080029336388	0.0973715647196833	0.0175514822081596	0.0869502350895788	0.0654420698328951	0.0822188609569266	0.0743324609849958	0.0403568095690234	0.00709842871825993	0.111493111693433	0.0414685107609881	0.132136144208216	0.174053949259954	0.180301248139968	0.0608130017173002	0.0853148930159522	0.115981882232831	0.122117492043993	0.148507135167205	0.159554135445314	0.217062951911798	0.195611354286996	0.128097538498522	0.112308638724064	0.131768166984265	0.197406502063698	0.179071891275518	0.203615074587942	0.190000626751563	0.187454486949582	0.25275813569435	0.181067889898551	0.164012984775913	-0.00384428485251179	0.0853993443703251	-0.0439287627149619	-0.0164311049343787	-0.143730446512582	-0.0285453727239377	0.108771983533807	0.124545846063477	0.00572691111184071	-0.0236746788146786	0.000704253004052666	-0.0281388838762297	0.0847471434909085	0.030418367523917	0.200252539098938	0.0920909349127013	0.102496878550177	0.0915149687326981	0.0250927622299704	0.114742696855793	0.142709552998869	0.029895686180485
